agent,name,model,seed,test_clf_acc,test_1nn_acc,test_triplet_acc,NINO_ds_acc,NIFO_ds_acc,rNINO_ds_acc,NINO_ds_err,NIFO_ds_err,rNINO_ds_err,NIs,NI_acc
MTL0s0,MTL0s0,MTL0,0,0.4749999940395355,0.85,0.706250011920929,0.85,1.0,1.0,"[[4, 3, 71], [5, 5, 84], [7, 1, 84], [8, 22, 72], [34, 119, 29], [38, 119, 29]]",[],[],"[ 39  19  39  16   3   5   6   1  22  35  25  29  25  42  36  29  36  34
  42  58  71  71  79  71  60  69  69  69  69  79  95 113 109  95 119  92
 103 117 119 119]",0.875
MTL0s0,MTL0s1,MTL0,1,0.4749999940395355,0.9,0.7099999785423279,0.775,1.0,0.8,"[[0, 21, 74], [5, 59, 90], [7, 5, 90], [8, 21, 72], [9, 21, 70], [12, 27, 91], [24, 64, 25], [31, 110, 48], [34, 118, 48]]",[],"[[0, 21, 74], [5, 59, 69], [7, 5, 88], [8, 21, 72], [9, 21, 70], [12, 27, 91], [31, 110, 48], [34, 118, 48]]","[ 21  19  14  59  25  59  19   5  21  21  25  42  27  41  36  44  25  44
  42  46  91  71  62  81  64  81  69  69  81  71  95 110  93  93 118 110
  95  92  99 114]",0.4375
MTL0s0,MTL0s2,MTL0,2,0.4749999940395355,0.85,0.70374995470047,0.725,1.0,0.75,"[[0, 21, 91], [1, 12, 91], [3, 21, 63], [4, 21, 81], [5, 1, 91], [7, 5, 90], [8, 20, 90], [9, 21, 63], [12, 48, 91], [32, 97, 40], [38, 99, 29]]",[],"[[0, 21, 91], [1, 12, 67], [3, 21, 63], [4, 21, 81], [7, 5, 84], [8, 20, 90], [9, 21, 63], [12, 48, 91], [32, 97, 40], [38, 99, 29]]","[ 21  12  23  21  21   1  18   5  20  21  53  29  48  42  29  29  29  29
  42  46  91  89  70  89  91  75  76  63  91  70  95 113  97  97  99  99
 101  97  99 102]",0.4
MTL0s0,MTL0s3,MTL0,3,0.550000011920929,0.9,0.7274999618530273,0.75,1.0,0.775,"[[2, 10, 81], [4, 10, 84], [5, 10, 91], [7, 5, 90], [8, 19, 72], [9, 21, 91], [12, 30, 107], [16, 53, 91], [17, 53, 99], [24, 61, 5]]",[],"[[2, 10, 81], [4, 10, 84], [5, 10, 61], [7, 5, 60], [8, 19, 72], [9, 21, 91], [12, 30, 107], [16, 53, 91], [17, 53, 97]]","[ 18  19  10  59  10  10  17   5  19  21  43  53  30  58  53  53  53  53
  42  46  91  79  79  60  61  74  61  79  79  70 101  93 117 117  99 117
 117  93 117 102]",0.3125
MTL0s0,MTL0s4,MTL0,4,0.5250000357627869,0.875,0.7162500023841858,0.775,1.0,0.8,"[[1, 21, 88], [2, 20, 63], [4, 21, 60], [5, 39, 71], [7, 7, 90], [8, 20, 62], [9, 23, 91], [31, 110, 48], [35, 103, 48]]",[],"[[1, 21, 90], [2, 20, 63], [4, 21, 86], [5, 39, 60], [7, 7, 60], [8, 20, 62], [31, 110, 48], [35, 103, 48]]","[  0  21  20  20  21  39  19   7  20  23  25  48  48  58  29  41  25  42
  42  48  85  89  79  60  62  91  91  69  91  69  92 110 111 103 103 103
 117  92  99 103]",0.4125
MTL0s0,MTL0.2s0,MTL0.2,0,0.949999988079071,0.875,0.7162500023841858,0.85,1.0,0.95,"[[5, 33, 61], [7, 1, 84], [8, 17, 72], [34, 117, 29], [35, 106, 58], [38, 119, 29]]",[],"[[34, 117, 29], [35, 106, 58]]","[ 39  20  39  16  48  33   6   1  17  19  25  29  25  42  36  29  25  34
  42  58  67  79  79  71  60  69  69  69  61  79  95 109 111  95 117 106
 103 117 119 119]",0.75
MTL0s0,MTL0.2s1,MTL0.2,1,0.9000000357627869,0.875,0.7224999666213989,0.825,1.0,0.825,"[[0, 21, 74], [6, 49, 67], [7, 17, 90], [8, 10, 89], [19, 46, 114], [24, 91, 25], [38, 111, 44]]",[],"[[0, 21, 74], [5, 43, 88], [6, 49, 67], [8, 10, 89], [19, 46, 114], [24, 91, 3], [38, 111, 50]]","[ 21  20  18  59  25  43  49  17  10  49  25  42  36  36  36  44  25  44
  42  46  91  79  79  67  91  64  77  69  81  71  95 110  93 111 114 110
  95  92 111 114]",0.375
MTL0s0,MTL0.2s2,MTL0.2,2,0.925000011920929,0.9,0.6962499618530273,0.8,1.0,0.825,"[[1, 12, 81], [2, 12, 91], [3, 12, 88], [4, 18, 81], [7, 19, 90], [8, 20, 61], [9, 21, 88], [13, 51, 117]]",[],"[[1, 12, 67], [2, 12, 91], [3, 12, 88], [4, 18, 81], [8, 20, 61], [9, 21, 88], [13, 51, 117]]","[ 19  12  12  12  18  42  18  19  20  21  53  29  48  51  29  29  29  42
  42  29  89  89  70  89  60  60  61  63  61  70  95  99 109  97  99  99
  95  97  99  97]",0.475
MTL0s0,MTL0.2s3,MTL0.2,3,0.925000011920929,0.925,0.7124999761581421,0.8,1.0,0.85,"[[2, 10, 81], [4, 10, 81], [5, 10, 91], [7, 19, 90], [8, 19, 72], [9, 21, 91], [12, 30, 109], [24, 61, 5]]",[],"[[2, 10, 81], [4, 10, 81], [5, 10, 91], [9, 21, 91], [12, 30, 109], [24, 61, 5]]","[ 18  19  10  59  10  10  18  19  19  21  43  42  30  42  53  53  25  42
  42  46  91  79  79  87  61  64  61  82  79  70 117 109 117 102 102 102
 101  93 117 102]",0.375
MTL0s0,MTL0.2s4,MTL0.2,4,0.975000023841858,0.925,0.71875,0.85,1.0,0.85,"[[1, 21, 88], [2, 1, 89], [4, 21, 89], [5, 39, 71], [8, 20, 102], [35, 103, 48]]",[],"[[1, 21, 88], [2, 1, 89], [4, 21, 87], [5, 39, 60], [8, 20, 102], [35, 103, 48]]","[ 39  21   1  20  21  39  19   7  20  49  53  48  48  42  36  29  25  42
  42  48  89  89  79  89  66  91  75  69  69  69 111 113 111 103 103 103
 117  92  99 103]",0.55
MTL0s0,MTL0.5s0,MTL0.5,0,0.949999988079071,0.9,0.7299999594688416,0.85,1.0,0.9,"[[4, 49, 91], [5, 25, 82], [7, 19, 84], [8, 17, 72], [34, 117, 29], [38, 119, 29]]",[],"[[4, 49, 91], [8, 17, 72], [34, 117, 29], [38, 119, 29]]","[ 39  19  39  16  49  25   6  19  17  17  25  29  25  42  58  29  25  29
  42  58  89  79  69  71  60  69  69  69  61  69  95 109 106  95 117  92
  95 117 119 119]",0.7625
MTL0s0,MTL0.5s1,MTL0.5,1,0.925000011920929,0.925,0.7162500023841858,0.775,1.0,0.8,"[[0, 21, 81], [3, 59, 91], [6, 49, 67], [7, 17, 90], [8, 21, 89], [12, 27, 91], [19, 46, 114], [24, 91, 25], [31, 110, 48]]",[],"[[0, 21, 81], [3, 59, 91], [6, 49, 67], [8, 21, 89], [12, 27, 91], [19, 46, 114], [31, 110, 48], [38, 94, 29]]","[ 21  19  18  59  25  43  49  17  21  49  25  42  27  36  36  44  25  44
  42  46  91  79  79  67  91  64  77  69  81  71  95 110  93 110 114 110
 111  92  94 114]",0.3625
MTL0s0,MTL0.5s2,MTL0.5,2,0.925000011920929,0.9,0.706250011920929,0.85,1.0,0.875,"[[2, 21, 91], [4, 19, 81], [7, 19, 84], [8, 20, 61], [9, 21, 88], [13, 51, 117]]",[],"[[2, 21, 91], [4, 19, 81], [8, 20, 61], [9, 21, 88], [13, 51, 117]]","[ 21  19  21  19  19   0  19  19  20  21  27  29  48  51  29  29  29  42
  42  29  89  89  61  89  60  60  61  70  61  70  95  99 109  97  99  99
  95  97  99  97]",0.475
MTL0s0,MTL0.5s3,MTL0.5,3,0.925000011920929,0.9,0.7249999642372131,0.75,1.0,0.775,"[[2, 21, 81], [3, 59, 91], [4, 10, 81], [5, 10, 91], [7, 19, 90], [8, 14, 72], [9, 21, 91], [12, 30, 91], [17, 41, 99], [24, 61, 5]]",[],"[[2, 21, 81], [3, 59, 91], [4, 10, 81], [5, 10, 91], [7, 19, 78], [9, 21, 91], [12, 30, 91], [17, 41, 114], [24, 61, 5]]","[ 19  19  21  59  10  10  10  19  14  21  25  42  30  47  53  53  25  41
  42  46  91  79  79  60  61  64  61  70  79  70 117 106 117 117 106 102
 117  93 117 114]",0.3875
MTL0s0,MTL0.5s4,MTL0.5,4,0.975000023841858,0.925,0.737500011920929,0.775,1.0,0.8,"[[1, 21, 88], [2, 1, 89], [4, 19, 89], [5, 19, 71], [19, 44, 114], [24, 89, 39], [31, 114, 48], [35, 103, 48], [38, 103, 36]]",[],"[[1, 21, 88], [2, 1, 89], [4, 19, 89], [19, 44, 114], [24, 89, 39], [31, 114, 48], [35, 103, 48], [38, 103, 36]]","[ 39  21   1  20  19  19  19  19  16  49  53  48  48  42  36  42  25  42
  42  44  89  89  91  89  89  91  64  69  69  69  92 114 114 103 103 103
 117 103 103 103]",0.45
MTL0s0,MTL0.8s0,MTL0.8,0,0.949999988079071,0.9,0.7362499833106995,0.875,1.0,0.9,"[[5, 25, 82], [7, 19, 84], [8, 17, 89], [34, 117, 29], [38, 119, 29]]",[],"[[7, 19, 61], [8, 17, 89], [34, 117, 29], [38, 119, 29]]","[ 39  19  39  16  25  25   6  19  17  35  25  29  25  58  58  44  25  29
  42  58  89  89  69  71  60  69  69  69  75  69  95 109 106  95 117  92
 103 117 119 119]",0.725
MTL0s0,MTL0.8s1,MTL0.8,1,0.925000011920929,0.95,0.7137500047683716,0.8,1.0,0.825,"[[0, 21, 81], [2, 18, 91], [3, 59, 91], [6, 49, 67], [7, 17, 90], [8, 14, 89], [19, 46, 114], [24, 91, 25]]",[],"[[0, 21, 81], [2, 18, 91], [3, 59, 91], [6, 49, 67], [7, 17, 88], [8, 14, 89], [19, 46, 114]]","[ 21  19  18  59  25  43  49  17  14  49  25  42  25  42  36  44  25  44
  42  46  91  79  79  67  91  62  77  69  81  71  95 114 110 110 114 110
 111  92  94 103]",0.4125
MTL0s0,MTL0.8s2,MTL0.8,2,0.925000011920929,0.875,0.7124999761581421,0.8,1.0,0.85,"[[0, 21, 81], [1, 12, 81], [2, 2, 89], [4, 6, 81], [6, 25, 81], [7, 19, 84], [9, 21, 89], [13, 51, 117]]",[],"[[0, 21, 81], [1, 12, 78], [2, 2, 89], [6, 25, 81], [9, 21, 89], [13, 51, 117]]","[ 21  12   2  19   6   0  25  19  19  21  48  29  48  51  29  29  29  42
  42  46  89  89  61  89  91  60  61  70  61  70  95  94 109  97  99  99
  95  97  99  97]",0.4125
MTL0s0,MTL0.8s3,MTL0.8,3,0.925000011920929,0.925,0.7162500023841858,0.8,0.975,0.8,"[[2, 21, 81], [3, 59, 61], [4, 10, 81], [7, 17, 84], [8, 14, 72], [9, 21, 91], [12, 18, 91], [24, 61, 5]]","[[2, 21, 112]]","[[2, 21, 81], [3, 59, 61], [4, 10, 81], [7, 17, 60], [8, 14, 89], [9, 21, 91], [12, 18, 91], [24, 61, 5]]","[ 19  19  21  59  10  25  10  17  14  21  25  42  18  42  53  53  25  42
  42  46  91  79  79  60  61  91  81  70  79  70 117 109 117 117 117 102
 117  93 117 114]",0.4375
MTL0s0,MTL0.8s4,MTL0.8,4,0.949999988079071,0.925,0.7400000095367432,0.875,1.0,0.85,"[[1, 21, 88], [2, 1, 89], [4, 19, 81], [19, 44, 86], [31, 114, 48]]",[],"[[1, 21, 88], [2, 1, 89], [4, 19, 81], [7, 19, 89], [19, 44, 86], [31, 114, 48]]","[ 39  21   1  20  19  25  19  19  16  49  53  48  48  42  36  42  25  42
  42  44  85  89  88  89  66  79  91  69  69  61  92 114 114 103 103 103
 117 103 103 103]",0.45
MTL0s0,MTL1s0,MTL1,0,0.949999988079071,0.9,0.6337499618530273,0.925,1.0,0.925,"[[4, 18, 63], [12, 18, 85], [24, 64, 21]]",[],"[[4, 18, 63], [12, 18, 85], [24, 64, 21]]","[  3  19  23  20  18  21   6   7  17  14  25  51  18  58  31  36  18  51
  27  51  77  79  79  63  64  69  69  77  69  63  95  69 106 114 117  92
 103  93 110  92]",0.5
MTL0s0,MTL1s1,MTL1,1,0.925000011920929,0.975,0.6137499809265137,0.8,0.925,0.8,"[[5, 38, 77], [9, 21, 114], [12, 27, 89], [24, 117, 3], [30, 118, 40], [31, 92, 25], [32, 118, 40], [34, 118, 33]]","[[7, 5, 63], [8, 21, 105], [12, 27, 105]]","[[5, 38, 77], [9, 21, 114], [12, 27, 89], [24, 117, 0], [30, 118, 40], [31, 92, 25], [32, 118, 40], [34, 118, 33]]","[ 14  19  21  59  40  38  18   5  21  21  25  30  27  30  36  36  25  27
  57  46  91  79  79  65 117  65  69  69  81  77 118  92 118 111 118  92
 103  92  99 103]",0.35
MTL0s0,MTL1s2,MTL1,2,0.925000011920929,0.925,0.6187499761581421,0.65,0.9,0.675,"[[1, 51, 80], [2, 51, 114], [3, 21, 73], [5, 51, 88], [7, 20, 90], [8, 21, 114], [9, 21, 73], [12, 21, 63], [16, 51, 63], [17, 51, 99], [19, 56, 114], [34, 118, 51], [38, 101, 42], [39, 63, 33]]","[[1, 51, 62], [4, 2, 62], [7, 20, 62], [16, 51, 103]]","[[1, 51, 80], [2, 51, 114], [3, 21, 73], [5, 51, 60], [7, 20, 60], [8, 21, 114], [9, 21, 73], [12, 21, 63], [16, 51, 63], [19, 56, 114], [34, 118, 51], [38, 101, 42], [39, 63, 33]]","[ 21  51  51  21   2  51  20  20  21  21  43  29  21  51  51  53  51  51
  57  56  67  89  63  89  63  75  91  63  63  63  95  97  97 106 118 101
 111  97 101  63]",0.1625
MTL0s0,MTL1s3,MTL1,3,0.925000011920929,0.925,0.6337499618530273,0.75,0.85,0.75,"[[1, 23, 67], [2, 21, 66], [4, 24, 84], [5, 18, 84], [7, 24, 84], [8, 37, 84], [12, 33, 107], [16, 53, 66], [31, 76, 33], [32, 115, 56]]","[[1, 23, 75], [2, 21, 63], [4, 24, 104], [5, 18, 69], [8, 37, 112], [9, 21, 69]]","[[1, 23, 67], [2, 21, 66], [4, 24, 84], [5, 18, 84], [7, 24, 76], [8, 37, 71], [12, 33, 107], [16, 53, 66], [31, 76, 33], [32, 115, 56]]","[ 59  23  21  59  24  18   0  24  37  21  36  42  33  58  42  58  53  44
  52  56  91  65  79  65  73  73  61  82  61  70  93  76 115  93 106  93
  93  93  99 102]",0.2625
MTL0s0,MTL1s4,MTL1,4,0.949999988079071,0.95,0.6274999976158142,0.925,1.0,0.925,"[[4, 21, 63], [5, 37, 85], [8, 20, 64]]",[],"[[4, 21, 63], [5, 37, 85], [8, 20, 64]]","[ 39  39  39   0  21  37   2   7  20  23  25  27  39  37  25  42  25  34
  29  44  85  89  69  89  66  69  69  69  69  69 111  69  69 103 103 103
  99  82  99 114]",0.425
MTL0s1,MTL0s0,MTL0,0,0.4749999940395355,0.85,0.706250011920929,0.8,1.0,0.85,"[[2, 39, 73], [4, 3, 71], [8, 22, 72], [11, 29, 110], [31, 113, 48], [34, 119, 29], [37, 117, 58], [38, 119, 29]]",[],"[[2, 39, 73], [4, 3, 88], [5, 5, 60], [11, 29, 110], [31, 113, 48], [37, 117, 58]]","[ 39  19  39  16   3   5   6   1  22  35  25  29  25  42  36  29  36  34
  42  58  71  71  79  71  60  69  69  69  69  79  95 113 109  95 119  92
 103 117 119 119]",0.65
MTL0s1,MTL0s1,MTL0,1,0.4749999940395355,0.9,0.7099999785423279,0.9,1.0,1.0,"[[2, 14, 74], [5, 59, 90], [7, 5, 90], [24, 64, 25]]",[],[],"[ 21  19  14  59  25  59  19   5  21  21  25  42  27  41  36  44  25  44
  42  46  91  71  62  81  64  81  69  69  81  71  95 110  93  93 118 110
  95  92  99 114]",0.9375
MTL0s1,MTL0s2,MTL0,2,0.4749999940395355,0.85,0.70374995470047,0.8,1.0,0.825,"[[2, 23, 63], [4, 21, 81], [7, 5, 90], [11, 29, 99], [17, 29, 99], [27, 63, 1], [31, 113, 48], [32, 97, 40]]",[],"[[1, 12, 67], [2, 23, 87], [4, 21, 81], [11, 29, 99], [27, 63, 1], [31, 113, 48], [32, 97, 40]]","[ 21  12  23  21  21   1  18   5  20  21  53  29  48  42  29  29  29  29
  42  46  91  89  70  89  91  75  76  63  91  70  95 113  97  97  99  99
 101  97  99 102]",0.625
MTL0s1,MTL0s3,MTL0,3,0.550000011920929,0.9,0.7274999618530273,0.725,1.0,0.75,"[[2, 10, 81], [5, 10, 91], [6, 17, 91], [7, 5, 90], [8, 19, 72], [13, 58, 104], [30, 101, 53], [31, 93, 30], [32, 117, 53], [36, 117, 51], [38, 117, 53]]",[],"[[2, 10, 81], [5, 10, 61], [6, 17, 91], [8, 19, 72], [13, 58, 104], [30, 101, 53], [31, 93, 30], [32, 117, 53], [36, 117, 51], [38, 117, 53]]","[ 18  19  10  59  10  10  17   5  19  21  43  53  30  58  53  53  53  53
  42  46  91  79  79  60  61  74  61  79  79  70 101  93 117 117  99 117
 117  93 117 102]",0.5375
MTL0s1,MTL0s4,MTL0,4,0.5250000357627869,0.875,0.7162500023841858,0.7,1.0,0.725,"[[4, 21, 60], [5, 39, 71], [7, 7, 90], [9, 23, 91], [11, 48, 99], [19, 48, 114], [24, 62, 1], [30, 92, 41], [32, 111, 36], [34, 103, 48], [35, 103, 48], [36, 117, 51]]",[],"[[5, 39, 60], [7, 7, 60], [9, 23, 88], [11, 48, 99], [19, 48, 114], [24, 62, 1], [30, 92, 41], [32, 111, 36], [34, 103, 48], [35, 103, 48], [36, 117, 51]]","[  0  21  20  20  21  39  19   7  20  23  25  48  48  58  29  41  25  42
  42  48  85  89  79  60  62  91  91  69  91  69  92 110 111 103 103 103
 117  92  99 103]",0.6125
MTL0s1,MTL0.2s0,MTL0.2,0,0.949999988079071,0.875,0.7162500023841858,0.725,1.0,0.775,"[[2, 39, 91], [3, 16, 61], [4, 48, 91], [5, 33, 61], [8, 17, 72], [11, 29, 110], [31, 109, 48], [32, 111, 48], [35, 106, 58], [37, 117, 58], [38, 119, 29]]",[],"[[2, 39, 91], [3, 16, 61], [4, 48, 91], [11, 29, 110], [31, 109, 48], [32, 111, 48], [35, 106, 58], [37, 117, 58], [38, 119, 35]]","[ 39  20  39  16  48  33   6   1  17  19  25  29  25  42  36  29  25  34
  42  58  67  79  79  71  60  69  69  69  61  79  95 109 111  95 117 106
 103 117 119 119]",0.6
MTL0s1,MTL0.2s1,MTL0.2,1,0.9000000357627869,0.875,0.7224999666213989,0.875,1.0,0.95,"[[1, 20, 67], [2, 18, 74], [5, 43, 77], [7, 17, 90], [24, 91, 25]]",[],"[[1, 20, 67], [24, 91, 3]]","[ 21  20  18  59  25  43  49  17  10  49  25  42  36  36  36  44  25  44
  42  46  91  79  79  67  91  64  77  69  81  71  95 110  93 111 114 110
  95  92 111 114]",0.875
MTL0s1,MTL0.2s2,MTL0.2,2,0.925000011920929,0.9,0.6962499618530273,0.85,1.0,0.85,"[[1, 12, 81], [2, 12, 91], [4, 18, 81], [7, 19, 90], [11, 29, 99], [37, 97, 29]]",[],"[[1, 12, 67], [2, 12, 91], [4, 18, 81], [7, 19, 77], [11, 29, 99], [37, 97, 29]]","[ 19  12  12  12  18  42  18  19  20  21  53  29  48  51  29  29  29  42
  42  29  89  89  70  89  60  60  61  63  61  70  95  99 109  97  99  99
  95  97  99  97]",0.55
MTL0s1,MTL0.2s3,MTL0.2,3,0.925000011920929,0.925,0.7124999761581421,0.75,1.0,0.775,"[[2, 10, 81], [4, 10, 81], [5, 10, 91], [7, 19, 90], [8, 19, 72], [30, 117, 51], [31, 109, 30], [32, 117, 53], [36, 101, 51], [38, 117, 53]]",[],"[[2, 10, 81], [4, 10, 81], [5, 10, 91], [7, 19, 66], [30, 117, 51], [31, 109, 30], [32, 117, 53], [36, 101, 51], [38, 117, 53]]","[ 18  19  10  59  10  10  18  19  19  21  43  42  30  42  53  53  25  42
  42  46  91  79  79  87  61  64  61  82  79  70 117 109 117 102 102 102
 101  93 117 102]",0.575
MTL0s1,MTL0.2s4,MTL0.2,4,0.975000023841858,0.925,0.71875,0.725,1.0,0.75,"[[5, 39, 71], [7, 7, 87], [11, 48, 99], [19, 48, 114], [24, 66, 1], [30, 111, 41], [31, 113, 48], [32, 111, 42], [34, 103, 48], [35, 103, 48], [36, 117, 51]]",[],"[[5, 39, 60], [11, 48, 99], [19, 48, 114], [24, 66, 1], [30, 111, 41], [31, 113, 48], [32, 111, 42], [34, 103, 48], [35, 103, 48], [36, 117, 51]]","[ 39  21   1  20  21  39  19   7  20  49  53  48  48  42  36  29  25  42
  42  48  89  89  79  89  66  91  75  69  69  69 111 113 111 103 103 103
 117  92  99 103]",0.6
MTL0s1,MTL0.5s0,MTL0.5,0,0.949999988079071,0.9,0.7299999594688416,0.775,1.0,0.75,"[[2, 39, 91], [3, 16, 61], [4, 49, 91], [8, 17, 72], [11, 29, 110], [17, 29, 110], [31, 109, 48], [32, 106, 48], [38, 119, 29]]",[],"[[2, 39, 91], [3, 16, 61], [4, 49, 91], [7, 19, 81], [8, 17, 72], [11, 29, 110], [17, 29, 110], [31, 109, 48], [32, 106, 48], [38, 119, 29]]","[ 39  19  39  16  49  25   6  19  17  17  25  29  25  42  58  29  25  29
  42  58  89  79  69  71  60  69  69  69  61  69  95 109 106  95 117  92
  95 117 119 119]",0.6375
MTL0s1,MTL0.5s1,MTL0.5,1,0.925000011920929,0.925,0.7162500023841858,0.9,1.0,0.925,"[[2, 18, 74], [5, 43, 77], [7, 17, 90], [24, 91, 25]]",[],"[[2, 18, 74], [5, 43, 77], [24, 91, 1]]","[ 21  19  18  59  25  43  49  17  21  49  25  42  27  36  36  44  25  44
  42  46  91  79  79  67  91  64  77  69  81  71  95 110  93 110 114 110
 111  92  94 114]",0.8625
MTL0s1,MTL0.5s2,MTL0.5,2,0.925000011920929,0.9,0.706250011920929,0.875,1.0,0.875,"[[4, 19, 81], [11, 29, 99], [31, 99, 48], [32, 109, 40], [37, 97, 48]]",[],"[[4, 19, 81], [11, 29, 99], [31, 99, 48], [32, 109, 40], [37, 97, 48]]","[ 21  19  21  19  19   0  19  19  20  21  27  29  48  51  29  29  29  42
  42  29  89  89  61  89  60  60  61  70  61  70  95  99 109  97  99  99
  95  97  99  97]",0.55
MTL0s1,MTL0.5s3,MTL0.5,3,0.925000011920929,0.9,0.7249999642372131,0.75,1.0,0.8,"[[4, 10, 81], [5, 10, 91], [7, 19, 90], [8, 14, 72], [30, 117, 51], [31, 106, 30], [32, 117, 53], [34, 106, 53], [36, 117, 51], [38, 117, 53]]",[],"[[4, 10, 81], [5, 10, 91], [30, 117, 51], [31, 106, 30], [32, 117, 53], [34, 106, 53], [36, 117, 51], [38, 117, 53]]","[ 19  19  21  59  10  10  10  19  14  21  25  42  30  47  53  53  25  41
  42  46  91  79  79  60  61  64  61  70  79  70 117 106 117 117 106 102
 117  93 117 114]",0.5625
MTL0s1,MTL0.5s4,MTL0.5,4,0.975000023841858,0.925,0.737500011920929,0.825,1.0,0.825,"[[4, 19, 89], [7, 19, 87], [11, 48, 99], [31, 114, 48], [35, 103, 48], [37, 103, 51], [38, 103, 36]]",[],"[[4, 19, 89], [7, 19, 69], [11, 48, 99], [31, 114, 48], [35, 103, 48], [37, 103, 51], [38, 103, 36]]","[ 39  21   1  20  19  19  19  19  16  49  53  48  48  42  36  42  25  42
  42  44  89  89  91  89  89  91  64  69  69  69  92 114 114 103 103 103
 117 103 103 103]",0.575
MTL0s1,MTL0.8s0,MTL0.8,0,0.949999988079071,0.9,0.7362499833106995,0.725,1.0,0.675,"[[2, 39, 91], [3, 16, 61], [6, 6, 69], [8, 17, 89], [11, 29, 110], [17, 29, 97], [24, 60, 25], [31, 109, 48], [32, 106, 48], [37, 117, 58], [38, 119, 29]]",[],"[[2, 39, 91], [3, 16, 61], [5, 25, 81], [6, 6, 69], [7, 19, 61], [8, 17, 89], [11, 29, 110], [17, 29, 97], [24, 60, 25], [31, 109, 48], [32, 106, 48], [37, 117, 58], [38, 119, 29]]","[ 39  19  39  16  25  25   6  19  17  35  25  29  25  58  58  44  25  29
  42  58  89  89  69  71  60  69  69  69  75  69  95 109 106  95 117  92
 103 117 119 119]",0.625
MTL0s1,MTL0.8s1,MTL0.8,1,0.925000011920929,0.95,0.7137500047683716,0.875,1.0,0.9,"[[5, 43, 77], [7, 17, 90], [8, 14, 89], [24, 91, 25], [31, 114, 30]]",[],"[[5, 43, 77], [7, 17, 88], [8, 14, 89], [31, 114, 30]]","[ 21  19  18  59  25  43  49  17  14  49  25  42  25  42  36  44  25  44
  42  46  91  79  79  67  91  62  77  69  81  71  95 114 110 110 114 110
 111  92  94 103]",0.8375
MTL0s1,MTL0.8s2,MTL0.8,2,0.925000011920929,0.875,0.7124999761581421,0.825,0.975,0.825,"[[1, 12, 81], [2, 2, 89], [4, 6, 81], [5, 0, 81], [10, 48, 91], [11, 29, 99], [32, 109, 40]]","[[4, 6, 105]]","[[2, 2, 89], [4, 6, 88], [5, 0, 70], [7, 19, 81], [10, 48, 91], [11, 29, 99], [32, 109, 40]]","[ 21  12   2  19   6   0  25  19  19  21  48  29  48  51  29  29  29  42
  42  46  89  89  61  89  91  60  61  70  61  70  95  94 109  97  99  99
  95  97  99  97]",0.5375
MTL0s1,MTL0.8s3,MTL0.8,3,0.925000011920929,0.925,0.7162500023841858,0.75,1.0,0.725,"[[4, 10, 81], [5, 25, 91], [8, 14, 72], [12, 18, 91], [30, 117, 51], [31, 109, 30], [32, 117, 53], [34, 117, 42], [36, 117, 51], [38, 117, 53]]",[],"[[4, 10, 81], [5, 25, 91], [7, 17, 60], [8, 14, 89], [12, 18, 91], [30, 117, 51], [31, 109, 30], [32, 117, 53], [34, 117, 42], [36, 117, 51], [38, 117, 53]]","[ 19  19  21  59  10  25  10  17  14  21  25  42  18  42  53  53  25  42
  42  46  91  79  79  60  61  91  81  70  79  70 117 109 117 117 117 102
 117  93 117 114]",0.6125
MTL0s1,MTL0.8s4,MTL0.8,4,0.949999988079071,0.925,0.7400000095367432,0.775,1.0,0.8,"[[4, 19, 81], [7, 19, 87], [11, 48, 99], [24, 66, 1], [30, 92, 41], [31, 114, 48], [35, 103, 45], [37, 103, 51], [38, 103, 48]]",[],"[[4, 19, 81], [11, 48, 99], [24, 66, 1], [30, 92, 41], [31, 114, 48], [35, 103, 45], [37, 103, 51], [38, 103, 48]]","[ 39  21   1  20  19  25  19  19  16  49  53  48  48  42  36  42  25  42
  42  44  85  89  88  89  66  79  91  69  69  61  92 114 114 103 103 103
 117 103 103 103]",0.55
MTL0s1,MTL1s0,MTL1,0,0.949999988079071,0.9,0.6337499618530273,0.85,0.95,0.875,"[[2, 23, 69], [6, 6, 85], [9, 14, 69], [12, 18, 85], [16, 18, 85], [32, 106, 27]]","[[2, 23, 90], [3, 20, 90]]","[[2, 23, 69], [6, 6, 85], [12, 18, 85], [16, 18, 85], [32, 106, 27]]","[  3  19  23  20  18  21   6   7  17  14  25  51  18  58  31  36  18  51
  27  51  77  79  79  63  64  69  69  77  69  63  95  69 106 114 117  92
 103  93 110  92]",0.5
MTL0s1,MTL1s1,MTL1,1,0.925000011920929,0.975,0.6137499809265137,0.925,0.975,0.925,"[[5, 38, 77], [11, 30, 102], [24, 117, 3]]","[[24, 117, 4]]","[[5, 38, 77], [11, 30, 102], [24, 117, 0]]","[ 14  19  21  59  40  38  18   5  21  21  25  30  27  30  36  36  25  27
  57  46  91  79  79  65 117  65  69  69  81  77 118  92 118 111 118  92
 103  92  99 103]",0.8
